,barrierDamageDone,cards,criticalHits,criticalHitsAccuracy,damageDone,deaths,eliminations,environmentalKills,finalBlows,gamesPlayed,gamesWon,hero,heroDamageDone,medals,medalsBronze,medalsGold,medalsSilver,meleeFinalBlows,multikills,objectiveKills,objectiveTime,quickMeleeAccuracy,soloKills,timePlayed,timeSpentOnFire,weaponAccuracy,class
4091,0,0,0,0.0,796,2,3,0,2,0,0,mei,0,1,1,0,0,1,0,0,11,0,0,180.0,0,0.0,defense
4092,0,0,6,0.06,1904,6,3,0,3,0,0,widowmaker,0,1,0,0,1,0,0,1,1,0,1,300.0,0,0.38,defense
4093,0,0,6,0.05,202,1,0,0,0,0,0,dVa,0,0,0,0,0,0,0,0,2,0,0,47.095839022658765,0,0.15,tank
4094,0,0,0,0.0,157,1,2,0,0,0,0,zarya,0,0,0,0,0,0,0,2,10,0,0,60.0,0,0.0,tank
4095,0,0,0,0.0,3034,4,6,0,5,0,0,ana,0,2,1,1,0,1,0,2,21,0,1,300.0,0,0.28,support
4096,0,6,233,0.07,142307,125,276,0,153,0,11,genji,0,45,17,18,10,5,3,86,520,0,46,7200.0,420,0.34,attack
4097,0,2,33,0.05,43427,31,60,0,48,0,1,mccree,0,12,1,7,3,0,1,12,87,0,12,2100.0,262,0.45,attack
4098,0,12,0,0.0,286484,175,494,5,353,0,12,pharah,0,67,16,38,13,1,6,135,665,0,84,10800.0,2893,0.54,attack
4099,0,3,478,0.04,68874,38,108,0,74,0,3,reaper,0,22,5,12,5,1,5,37,173,0,23,3000.0,954,0.32,attack
4100,0,20,558,0.04,297276,105,482,0,304,0,18,soldier76,0,89,22,50,16,1,9,169,758,0,66,7200.0,3132,0.47,attack
4101,0,0,0,0.0,565,2,5,0,3,0,0,sombra,0,1,1,0,0,0,0,1,12,0,1,120.0,0,0.22,attack
4102,0,1,423,0.06,38676,29,66,0,35,0,1,tracer,0,13,2,9,3,0,0,21,160,0,11,1920.0,247,0.43,attack
4103,0,1,21,0.01,19262,6,24,0,16,0,1,bastion,0,5,2,2,1,0,0,10,82,0,5,420.0,117,0.39,defense
4104,0,0,5,0.06,9083,9,9,0,7,0,0,hanzo,0,2,1,0,1,0,0,4,33,0,2,480.0,25,0.29,defense
4105,0,0,0,0.0,13755,5,3,0,2,0,0,junkrat,0,3,1,1,1,0,0,0,1,0,1,420.0,0,0.29,defense
4106,0,0,0,0.0,0,0,0,0,0,0,0,mei,0,0,0,0,0,0,0,0,0,0,0,8.624300004914403,0,0.0,defense
4107,0,1,20,0.19,4221,2,18,0,7,0,1,torbjorn,0,3,0,2,1,0,1,5,3,0,3,300.0,34,0.25,defense
4108,0,4,116,0.15,41486,22,111,0,76,0,3,widowmaker,0,11,1,8,2,4,0,18,51,0,29,1920.0,800,0.5,defense
4109,0,0,109,0.16,2061,0,7,0,4,0,0,dVa,0,2,0,1,0,0,0,0,15,0,1,120.0,96,0.38,tank
4110,0,0,0,0.0,25923,18,42,1,24,0,2,reinhardt,0,4,1,0,3,0,1,11,167,0,1,1620.0,110,0.0,tank
4111,0,0,415,0.1,56771,23,90,0,57,0,2,roadhog,0,16,5,5,6,1,0,19,186,0,13,2280.0,197,0.43,tank
4112,0,9,0,0.0,182012,93,394,0,178,0,13,zarya,0,62,17,27,18,0,9,127,907,0,40,7200.0,2412,0.51,tank
4113,0,2,0,0.0,3885,17,17,0,6,0,2,ana,0,5,1,4,0,1,0,0,101,0,0,1080.0,64,0.06,support
4114,0,0,4,0.07,969,2,3,0,0,0,0,lucio,0,1,0,0,1,0,0,2,3,0,0,120.0,0,0.25,support
4115,0,0,0,0.0,190,5,0,0,0,0,0,mercy,0,1,0,1,0,0,0,0,4,0,0,300.0,0,0.28,support
4116,0,0,0,0.0,3417,3,7,0,1,0,0,symmetra,0,1,0,1,0,0,0,3,3,0,0,180.0,0,0.0,support
4117,0,3,32,0.05,27932,18,46,0,21,0,4,zenyatta,0,13,3,4,6,0,0,20,106,0,5,1680.0,195,0.34,support
4118,2134,3,117,0.06,79276,85,140,0,78,0,7,genji,6559,38,10,14,13,0,2,41,439,0,19,3600.0,294,0.36,attack
4119,34759,9,0,0.0,197174,102,292,3,176,0,9,pharah,52768,57,9,36,12,0,5,122,537,0,43,7200.0,953,0.47,attack
4120,3648,3,306,0.09,22583,15,61,0,43,0,2,reaper,18431,12,3,7,3,0,2,34,213,0,16,1260.0,411,0.3,attack
4121,30577,76,2452,0.05,1076296,649,2160,0,1282,0,72,soldier76,106632,454,106,240,108,8,28,736,3550,0,394,46800.0,11897,0.42,attack
4122,4800,1,138,0.05,17408,20,38,0,21,0,2,tracer,12285,10,5,4,1,1,0,15,142,0,8,1320.0,48,0.41,attack
4123,0,0,0,0.0,0,0,0,0,0,0,0,mei,0,0,0,0,0,0,0,0,0,0,0,4.519158994778991,0,0.0,defense
4124,11162,0,0,0.0,22203,16,38,0,18,0,0,orisa,11017,8,3,2,3,1,0,14,92,0,1,1080.0,106,0.49,tank
4125,2613,0,0,0.0,15594,13,39,0,22,0,3,reinhardt,12831,10,3,4,3,0,0,7,99,0,3,1260.0,163,0.0,tank
4126,5861,3,327,0.05,59115,37,95,0,54,0,2,roadhog,9115,28,12,11,4,3,0,32,274,0,10,3060.0,400,0.29,tank
4127,1080,0,0,0.0,6233,10,15,0,5,0,0,winston,5127,5,2,3,0,0,0,10,93,0,1,480.0,0,0.0,tank
4128,5420,1,0,0.0,25022,33,79,0,27,0,2,zarya,12139,18,8,5,6,1,1,25,243,0,5,2520.0,84,0.36,tank
4129,0,0,0,0.0,0,0,0,0,0,0,0,symmetra,0,0,0,0,0,0,0,0,0,0,0,3.897163008339703,0,0.0,support
4130,0,0,4,0.04,3920,3,7,0,0,0,1,zenyatta,0,2,0,2,1,0,0,2,43,0,0,300.0,125,0.27,support
4131,24152,5,133,0.05,116771,82,223,0,119,0,8,genji,64507,38,7,18,13,6,1,72,707,1,28,3600.0,918,0.38,attack
4132,10934,1,32,0.05,41441,34,88,0,53,0,4,mccree,30307,16,7,5,4,0,1,26,140,0,11,2280.0,233,0.49,attack
4133,33986,13,0,0.0,180628,82,325,1,232,0,9,pharah,144225,43,6,32,5,3,7,63,318,0,45,7200.0,1618,0.51,attack
4134,2973,4,316,0.08,28023,26,65,0,54,0,2,reaper,24822,17,7,10,1,1,1,19,129,1,15,1560.0,402,0.23,attack
4135,8218,21,921,0.04,496789,267,679,0,402,0,23,soldier76,30317,146,40,73,33,2,9,222,1464,0,78,18000.0,3530,0.39,attack
4136,2552,9,1257,0.06,123617,91,293,0,165,0,8,tracer,26528,46,8,30,8,10,3,96,550,0,50,3600.0,1279,0.39,attack
4137,14741,3,0,0.0,56331,20,67,0,48,0,0,junkrat,24636,15,2,11,1,0,1,23,56,0,21,1620.0,724,0.32,defense
4138,0,0,0,0.0,0,0,0,0,0,0,0,torbjorn,0,0,0,0,0,0,0,0,0,0,0,4.883194148540497,0,0.0,defense
4139,2205,10,5152,0.08,202315,77,384,1,191,0,12,dVa,5688,64,11,29,23,1,4,134,1031,0,42,7200.0,1344,0.33,tank
4140,5672,0,0,0.0,10698,8,7,0,3,0,0,orisa,4963,4,0,1,2,1,0,1,2,1,0,360.0,0,0.44,tank
4141,0,0,0,0.0,6051,5,7,0,3,0,0,reinhardt,0,2,0,1,1,0,1,4,59,0,1,300.0,0,0.0,tank
4142,3617,1,231,0.08,17992,10,37,0,20,0,0,roadhog,14374,9,3,4,3,1,0,18,116,1,2,900.0,360,0.28,tank
4143,646,0,0,0.0,6340,8,11,1,5,0,0,winston,5690,4,0,2,1,2,0,2,19,1,1,480.0,0,0.0,tank
4144,15812,10,0,0.0,118534,63,235,0,92,0,6,zarya,59133,52,11,27,14,3,4,94,1074,1,7,3600.0,1173,0.42,tank
4145,0,2,0,0.0,15003,32,32,0,8,0,2,ana,0,7,0,3,4,0,0,11,271,0,0,3060.0,0,0.1,support
4146,2362,5,153,0.05,44679,50,111,1,18,0,6,lucio,1816,32,9,15,8,1,1,47,452,0,1,3600.0,396,0.3,support
4147,0,2,0,0.0,78,18,1,0,1,0,1,mercy,78,6,0,2,3,0,0,0,66,0,0,1560.0,0,0.38,support
4148,2309,0,0,0.0,10078,4,32,0,5,0,1,moira,7769,3,0,1,2,0,2,14,8,0,1,600.0,69,0.0,support
4149,6159,14,203,0.05,180833,92,263,0,95,0,18,zenyatta,19566,76,19,13,45,7,2,121,1160,0,8,7200.0,2095,0.35,support
4150,0,1,23,0.03,38540,36,81,0,52,0,2,mccree,0,12,4,2,6,2,1,20,125,0,24,2640.0,398,0.45,attack
4151,0,8,173,0.02,137074,52,212,0,132,0,7,soldier76,0,50,7,32,12,0,3,100,685,0,42,3600.0,1608,0.42,attack
4152,0,2,0,0.0,3953,3,22,0,11,0,2,sombra,0,6,2,2,2,0,0,11,82,0,4,360.0,105,0.29,attack
4153,0,0,71,0.04,7823,5,10,0,4,0,0,tracer,0,2,1,0,0,0,0,5,61,0,0,540.0,0,0.38,attack
4154,0,23,7699,0.07,333159,122,586,0,245,0,18,dVa,0,123,8,85,30,0,6,231,3205,0,65,14400.0,2067,0.32,tank
4155,0,1,0,0.0,4645,10,20,0,7,0,1,reinhardt,0,2,1,1,0,0,1,15,239,0,0,840.0,22,0.0,tank
4156,0,1,16,0.03,20298,21,24,0,12,0,0,zenyatta,0,7,1,3,3,0,0,12,121,0,3,1380.0,20,0.38,support
4157,0,0,16,0.05,11136,15,29,0,16,0,2,genji,0,9,2,4,3,0,1,8,46,0,5,1140.0,56,0.29,attack
4158,965,5,56,0.02,126590,126,234,0,162,0,9,mccree,9685,46,6,19,21,3,1,50,389,0,55,7200.0,729,0.57,attack
4159,0,6,0,0.0,134329,90,225,5,158,0,9,pharah,0,38,8,19,11,1,5,51,238,0,56,3600.0,730,0.61,attack
4160,0,5,1082,0.07,111193,93,236,0,154,0,5,reaper,0,46,15,21,9,9,5,65,501,0,53,3600.0,1125,0.36,attack
4161,3557,24,735,0.03,457492,288,803,0,478,0,24,soldier76,17808,159,44,75,40,10,6,211,1320,0,146,18000.0,2828,0.5,attack
4162,0,0,0,0.0,5237,9,15,0,5,0,1,sombra,0,4,2,1,1,0,0,6,50,0,3,600.0,0,0.43,attack
4163,2177,17,2050,0.04,271648,206,610,0,359,0,19,tracer,8909,103,23,51,29,24,7,185,1388,0,115,14400.0,2541,0.44,attack
4164,0,0,15,0.03,9932,9,16,0,10,0,0,bastion,0,3,1,0,1,0,0,5,1,0,4,540.0,0,0.27,defense
4165,0,0,1,0.04,2601,3,3,0,1,0,0,hanzo,0,0,0,0,0,0,0,1,2,0,0,120.0,0,0.37,defense
4166,0,3,0,0.0,38806,30,63,0,39,0,2,junkrat,0,15,4,6,4,1,0,16,45,0,18,1800.0,219,0.34,defense
4167,0,0,0,0.0,176,2,0,0,0,0,0,mei,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0.07,defense
4168,1035,0,10,0.12,6219,17,12,0,7,0,0,widowmaker,4704,3,1,0,2,0,0,1,0,0,5,720.0,0,0.45,defense
4169,0,0,17,0.09,916,3,1,0,1,0,0,dVa,0,1,1,0,1,0,0,0,2,0,0,120.0,0,0.22,tank
4170,0,0,0,0.0,0,0,0,0,0,0,0,reinhardt,0,0,0,0,0,0,0,0,0,0,0,1.9452552199363708,0,0.0,tank
4171,238,1,228,0.1,25996,12,36,0,25,0,1,roadhog,3887,8,4,3,1,4,0,15,144,0,4,1260.0,173,0.4,tank
4172,3372,1,0,0.0,53187,41,100,0,37,0,3,zarya,6939,19,8,5,6,0,1,25,172,0,7,3300.0,179,0.44,tank
4173,307,0,0,0.0,1059,3,2,0,0,0,0,ana,752,0,0,0,0,0,0,0,5,0,0,120.0,0,0.3,support
4174,0,0,16,0.01,13343,13,19,0,2,0,0,lucio,0,8,2,4,2,2,0,10,117,0,0,1200.0,33,0.45,support
4175,0,0,0,0.0,0,0,0,0,0,0,0,mercy,0,0,0,0,0,0,0,0,0,0,0,10.76528100669384,0,0.0,support
4176,0,1,0,0.0,1524,5,7,0,3,0,1,symmetra,0,3,0,2,1,0,0,2,49,0,3,300.0,0,0.0,support
4177,0,0,0,0.0,0,0,0,0,0,0,0,zenyatta,0,0,0,0,0,0,0,0,0,0,0,1.9451400069519877,0,0.0,support
4178,0,21,698,0.06,237697,160,537,0,290,0,21,soldier76,0,131,15,79,37,1,4,186,1089,0,108,10800.0,2932,0.45,attack
4179,0,0,23,0.12,8408,4,12,0,5,0,0,genji,0,2,0,0,2,0,0,6,113,0,0,480.0,55,0.27,attack
4180,0,0,6,0.11,3586,3,10,0,7,0,0,mccree,0,1,0,1,0,0,0,5,33,0,1,180.0,107,0.37,attack
4181,0,0,0,0.0,5933,9,11,0,7,0,0,pharah,0,5,1,1,3,0,0,4,45,0,4,480.0,0,0.46,attack
4182,0,19,618,0.05,259929,102,494,0,299,0,21,soldier76,0,95,19,60,17,1,3,179,651,0,100,7200.0,2452,0.42,attack
4183,0,1,4,0.0,26325,9,37,0,21,0,1,bastion,0,7,1,3,2,0,0,22,9,0,5,900.0,132,0.26,defense
4184,0,1,0,0.0,3367,12,6,0,3,0,0,reinhardt,0,3,0,1,2,0,0,2,53,0,2,660.0,0,0.0,tank
4185,0,0,376,0.14,29875,25,47,0,32,0,0,roadhog,0,18,3,5,9,0,1,16,113,0,12,1920.0,370,0.33,tank
4186,0,0,0,0.0,2946,4,13,0,4,0,0,winston,0,2,0,1,1,0,0,4,13,0,0,300.0,0,0.0,tank
4187,0,3,0,0.0,45602,31,139,0,43,0,3,zarya,0,25,4,13,9,0,5,62,565,0,8,3540.0,430,0.42,tank
4188,0,0,1,0.01,1118,0,5,0,0,0,1,lucio,0,3,0,0,3,0,0,4,28,0,0,60.0,44,0.4,support
4189,0,0,5,0.21,1435,2,6,0,2,0,0,zenyatta,0,1,1,0,1,0,0,3,1,0,0,120.0,0,0.16,support
4190,0,0,25,0.14,12968,10,29,0,22,0,1,mccree,0,6,1,3,2,0,0,13,30,0,8,840.0,176,0.46,attack
4191,0,1,0,0.0,17500,15,23,2,19,0,0,pharah,0,8,2,4,2,0,0,8,65,0,11,1020.0,61,0.51,attack
4192,0,71,2534,0.06,898460,401,1593,1,945,0,58,soldier76,0,344,77,193,74,1,15,614,2915,0,300,39600.0,7712,0.46,attack
4193,0,0,67,0.04,9860,7,7,0,2,0,0,tracer,0,4,1,1,2,0,0,6,34,0,2,420.0,0,0.53,attack
4194,0,0,3,0.12,2565,2,12,0,6,0,0,widowmaker,0,2,1,1,0,0,0,3,0,0,1,180.0,0,0.5,defense
4195,0,0,0,0.0,365,1,0,0,0,0,0,reinhardt,0,0,0,0,0,0,0,0,10,0,0,42.069939002394676,0,0.0,tank
4196,5247,0,26,0.06,8730,1,12,0,3,0,1,roadhog,3327,3,1,0,2,0,0,4,174,1,0,300.0,0,0.15,tank
4197,0,0,0,0.0,2359,4,6,0,5,0,0,winston,0,1,0,1,0,0,0,1,21,0,1,180.0,35,0.0,tank
4198,0,17,0,0.0,222242,90,453,0,176,0,20,zarya,0,95,20,43,33,2,18,152,1118,0,30,10800.0,2250,0.57,tank
4199,631,0,0,0.0,4984,12,13,0,3,0,0,ana,1956,2,0,1,2,0,0,8,78,1,0,660.0,119,0.13,support
4200,0,0,6,0.22,542,2,0,0,0,0,0,lucio,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0.38,support
4201,0,0,3,0.04,3417,5,9,0,3,0,0,zenyatta,0,3,1,1,1,0,0,2,18,0,2,360.0,0,0.28,support
4202,0,0,9,0.19,2299,4,2,0,1,0,0,genji,0,1,1,0,1,1,0,0,1,0,0,120.0,0,0.43,attack
4203,1179,2,17,0.07,19521,20,38,0,27,0,1,mccree,5289,12,3,5,4,0,0,7,18,0,9,1080.0,304,0.48,attack
4204,0,0,0,0.0,0,0,0,0,0,0,0,pharah,0,0,0,0,0,0,0,0,0,0,0,1.4516050023958087,0,0.0,attack
4205,0,4,623,0.09,50365,38,124,0,87,0,4,reaper,0,22,3,12,7,2,2,51,244,0,26,2700.0,1144,0.38,attack
4206,0,1,31,0.06,11733,8,16,0,13,0,0,soldier76,0,4,1,3,0,0,0,5,59,0,1,540.0,305,0.42,attack
4207,0,0,16,0.13,452,1,0,0,0,0,0,tracer,0,1,0,0,1,0,0,0,0,0,0,55.59068497363478,0,0.38,attack
4208,0,69,1797,0.03,879744,536,1851,0,1284,0,63,bastion,0,400,68,225,106,3,22,640,3283,0,350,39600.0,14153,0.26,defense
4209,0,0,0,0.0,0,0,0,0,0,0,0,hanzo,0,0,0,0,0,0,0,0,0,0,0,2.1698949998244643,0,0.0,defense
4210,0,0,0,0.0,280,1,0,0,0,0,0,junkrat,0,0,0,0,0,0,0,0,2,0,0,20.303329987451434,0,0.25,defense
4211,0,0,0,0.0,3569,5,11,0,5,0,0,reinhardt,3462,0,0,0,0,0,1,6,18,0,0,240.0,122,0.0,tank
4212,714,0,37,0.08,4680,0,12,0,6,0,0,roadhog,3966,1,0,1,0,2,0,9,74,1,1,180.0,133,0.21,tank
4213,0,0,0,0.0,513,1,0,0,0,0,0,winston,0,1,0,0,1,0,0,0,4,0,0,55.7280130404979,0,0.0,tank
4214,0,0,0,0.0,0,0,0,0,0,0,0,ana,0,0,0,0,0,0,0,0,0,0,0,2.229578004218638,0,0.0,support
4215,0,0,0,0.0,89,1,0,0,0,0,0,lucio,0,0,0,0,0,0,0,0,3,0,0,27.696687025018036,0,0.25,support
4216,0,0,6,0.05,7270,11,8,0,6,0,1,mccree,0,5,2,2,1,0,0,2,8,0,2,660.0,0,0.37,attack
4217,0,0,67,0.09,4672,7,16,0,9,0,0,reaper,0,1,1,0,0,0,0,9,53,0,1,420.0,0,0.18,attack
4218,2030,102,2793,0.03,1670118,1120,2935,2,1731,0,98,soldier76,4194,677,160,356,161,0,22,1217,7850,0,550,75600.0,15795,0.37,attack
4219,0,0,0,0.0,23126,25,59,0,21,0,3,sombra,0,5,2,0,4,0,0,17,78,0,5,1860.0,69,0.33,attack
4220,0,0,176,0.06,14784,24,41,0,16,0,3,tracer,0,6,2,0,4,0,0,13,138,0,5,1440.0,0,0.27,attack
4221,0,1,56,0.08,12298,18,22,0,9,0,0,bastion,0,10,1,5,3,0,0,4,6,0,4,840.0,20,0.18,defense
4222,1354,3,1542,0.06,52828,16,119,0,49,0,3,dVa,9733,19,2,13,4,0,1,36,358,0,11,2820.0,544,0.29,tank
4223,0,0,0,0.0,1095,2,1,0,0,0,0,reinhardt,0,1,1,0,1,0,0,0,8,0,0,120.0,0,0.0,tank
4224,0,0,0,0.0,0,0,0,0,0,0,0,zarya,0,0,0,0,0,0,0,0,0,0,0,12.697171926498413,0,0.0,tank
4225,0,0,0,0.0,0,0,0,0,0,0,0,ana,0,0,0,0,0,0,0,0,0,0,0,3.9062706232070923,0,0.0,support
4226,0,0,10,0.09,1495,6,2,0,0,0,0,lucio,0,3,2,0,1,0,0,0,0,0,0,240.0,0,0.47,support
4227,46,1,7,0.03,9629,7,21,0,11,0,1,zenyatta,3718,7,2,2,2,0,0,7,32,0,2,720.0,99,0.33,support
4228,588,4,96,0.08,52227,52,124,0,79,0,5,genji,2560,22,3,11,8,2,0,27,257,0,26,3360.0,356,0.34,attack
4229,0,13,212,0.07,188055,93,399,0,271,0,15,mccree,0,57,5,35,16,0,4,118,507,0,85,7200.0,2323,0.5,attack
4230,0,9,0,0.0,78627,33,171,5,127,0,5,pharah,0,22,2,16,4,0,1,25,129,0,54,3360.0,1128,0.56,attack
4231,0,0,15,0.03,2225,6,3,0,1,0,0,reaper,0,2,0,0,1,0,1,0,19,0,0,240.0,20,0.44,attack
4232,0,4,223,0.07,72176,19,125,0,75,0,4,soldier76,0,27,3,15,9,0,3,41,256,0,23,2460.0,895,0.45,attack
4233,0,1,0,0.0,18845,14,66,0,39,0,1,sombra,0,11,3,5,4,0,0,26,98,0,15,1320.0,183,0.36,attack
4234,0,11,2293,0.09,158455,103,338,0,217,0,7,tracer,0,42,4,29,9,3,3,108,637,0,75,3600.0,2583,0.42,attack
4235,0,1,113,0.14,15185,8,37,0,31,0,0,bastion,0,6,0,4,2,0,0,11,46,0,18,660.0,391,0.3,defense
4236,0,4,16,0.05,35963,5,82,0,56,0,4,hanzo,0,13,3,5,5,0,2,18,104,0,15,1200.0,754,0.29,defense
4237,0,1,0,0.0,11033,4,15,0,12,0,1,junkrat,0,6,2,3,1,0,0,1,0,0,7,420.0,48,0.26,defense
4238,0,2,16,0.15,11948,11,36,0,16,0,1,mei,0,9,2,5,2,0,0,10,50,0,4,960.0,354,0.34,defense
4239,0,0,5,0.16,1080,1,6,0,4,0,1,widowmaker,0,2,0,1,1,0,0,0,0,0,2,120.0,0,0.36,defense
4240,0,0,47,0.27,909,1,1,0,1,0,0,dVa,0,0,0,0,0,0,0,0,10,0,1,60.0,0,0.37,tank
4241,0,2,0,0.0,19538,11,39,0,27,0,1,reinhardt,0,7,0,3,4,0,2,9,56,0,5,1080.0,395,0.0,tank
4242,0,3,125,0.09,31231,12,39,0,23,0,2,roadhog,0,14,3,7,4,1,0,8,134,0,4,1080.0,104,0.58,tank
4243,0,1,0,0.0,15560,15,49,2,29,0,1,winston,0,6,0,3,2,0,0,19,107,0,6,1260.0,216,0.0,tank
4244,0,16,0,0.0,203732,82,441,0,271,0,10,zarya,0,69,11,49,9,0,13,160,866,0,59,7200.0,3613,0.53,tank
4245,0,1,0,0.0,10985,19,15,0,8,0,0,ana,0,9,3,3,3,0,0,5,38,0,2,1620.0,56,0.15,support
4246,0,1,2,0.01,5350,4,16,0,7,0,1,zenyatta,0,3,1,0,2,0,0,3,88,0,0,420.0,178,0.31,support
4247,1540,0,0,0.0,4034,6,8,0,6,0,0,doomfist,2494,1,0,1,0,0,0,0,5,0,3,240.0,0,0.48,attack
4248,0,21,356,0.05,289556,151,529,0,262,0,14,genji,0,88,11,56,21,9,9,153,863,0,61,10800.0,2061,0.39,attack
4249,2935,4,68,0.06,77559,47,142,0,82,0,5,mccree,9302,22,3,13,6,1,1,34,74,0,22,3600.0,629,0.5,attack
4250,0,6,0,0.0,108697,42,137,1,68,0,4,pharah,0,23,1,18,4,0,3,62,142,0,15,3540.0,331,0.58,attack
4251,0,0,7,0.04,991,1,0,0,0,0,0,reaper,0,1,0,0,0,0,0,0,4,0,0,60.0,0,0.18,attack
4252,0,7,172,0.05,71105,24,129,1,71,0,4,soldier76,0,28,6,15,8,1,2,39,118,0,16,3000.0,441,0.42,attack
4253,501,1,221,0.05,23216,14,43,0,22,0,2,tracer,2618,7,3,1,2,2,1,16,110,0,3,1200.0,20,0.36,attack
4254,0,1,11,0.0,19089,7,16,0,6,0,0,bastion,0,4,1,2,1,0,0,6,21,0,2,540.0,25,0.46,defense
4255,578,1,0,0.0,10288,10,24,0,17,0,1,junkrat,1538,4,2,1,2,0,0,6,14,0,8,900.0,0,0.12,defense
4256,0,0,9,0.06,6849,6,11,0,3,0,1,torbjorn,0,2,1,1,1,0,0,5,11,0,0,420.0,0,0.32,defense
4257,0,1,0,0.0,5496,0,17,0,5,0,1,orisa,0,3,1,1,1,1,0,4,8,0,0,300.0,97,0.22,tank
4258,650,1,0,0.0,19845,15,37,1,20,0,3,reinhardt,5748,8,1,2,5,0,0,11,135,0,2,1320.0,213,0.0,tank
4259,18,25,2179,0.07,302630,135,661,0,430,0,29,roadhog,84,131,27,72,32,21,1,168,770,0,132,10800.0,4181,0.37,tank
4260,0,1,0,0.0,15339,13,57,0,31,0,2,winston,0,8,2,3,3,6,1,16,120,0,6,1020.0,502,0.0,tank
4261,0,5,0,0.0,64034,24,93,0,33,0,3,zarya,0,21,1,12,8,3,3,28,215,0,3,2520.0,99,0.49,tank
4262,120,2,0,0.0,14240,28,37,0,11,0,1,ana,815,16,5,5,6,1,0,7,108,1,1,1980.0,52,0.18,support
4263,0,2,92,0.07,29899,23,80,1,32,0,3,lucio,0,19,5,4,10,2,0,26,282,0,5,2580.0,163,0.31,support
4264,0,3,3,0.12,577,11,0,0,0,0,1,mercy,0,7,2,4,0,0,0,0,62,0,0,1140.0,10,0.55,support
4265,1115,9,125,0.06,101204,30,147,0,54,0,7,zenyatta,2644,35,9,13,13,1,1,55,371,0,7,3600.0,430,0.41,support
4266,0,0,3,0.05,268,1,1,0,1,0,0,reaper,0,1,0,0,0,0,0,0,0,0,1,60.0,0,0.15,attack
4267,0,7,181,0.03,101653,59,250,0,136,0,8,soldier76,0,56,14,25,17,1,4,77,312,0,49,3600.0,829,0.45,attack
4268,0,4,254,0.06,26779,20,91,0,67,0,3,tracer,0,15,2,9,4,4,0,14,80,0,38,1920.0,590,0.39,attack
4269,0,1,56,0.22,4552,2,19,0,13,0,2,roadhog,0,8,1,2,5,0,0,7,44,0,1,600.0,0,0.29,tank
4270,0,3,0,0.0,21612,11,65,0,30,0,3,zarya,0,13,2,5,6,0,1,27,308,0,13,1740.0,434,0.35,tank
4271,0,16,162,0.07,126966,97,342,1,220,24,16,genji,0,68,13,37,17,16,3,73,710,0,97,7200.0,918,0.34,attack
4272,0,0,6,0.12,895,2,2,0,2,0,0,roadhog,0,1,0,0,0,0,0,0,5,0,0,60.0,0,0.44,tank
4273,0,5,0,0.0,26837,14,79,0,41,5,4,zarya,0,18,5,8,5,2,1,19,112,0,15,1740.0,564,0.47,tank
4274,0,0,4,0.02,11206,12,17,0,13,0,0,mccree,0,3,1,0,2,0,2,6,32,0,4,780.0,82,0.41,attack
4275,0,0,0,0.0,7865,7,15,0,9,0,0,pharah,0,2,0,1,1,0,0,3,15,0,1,420.0,0,0.58,attack
4276,0,0,92,0.05,12358,7,18,0,14,0,1,reaper,0,3,1,2,0,2,0,7,20,0,5,600.0,0,0.52,attack
4277,0,0,8,0.01,9533,6,2,0,1,0,0,soldier76,0,4,2,2,0,0,0,0,2,0,0,300.0,0,0.63,attack
4278,0,0,0,0.0,6483,8,15,0,6,0,1,sombra,0,3,1,2,0,1,0,8,54,0,2,600.0,44,0.42,attack
4279,0,1,51,0.04,5388,4,6,0,2,0,0,tracer,0,4,0,4,0,1,0,3,49,0,1,300.0,0,0.39,attack
4280,0,3,23,0.04,56865,22,86,0,65,0,3,hanzo,0,11,0,9,2,0,1,34,159,0,16,1980.0,570,0.35,defense
4281,0,9,0,0.0,182039,66,283,1,198,0,12,junkrat,0,43,6,25,12,2,7,104,453,0,46,3600.0,2195,0.28,defense
4282,0,1,18,0.14,14888,17,47,0,21,0,1,mei,0,6,2,1,3,1,0,14,75,0,7,1320.0,359,0.45,defense
4283,0,1,26,0.03,16283,4,36,0,16,0,1,torbjorn,0,3,0,2,1,1,0,6,13,0,4,600.0,413,0.53,defense
4284,0,0,0,0.0,659,1,1,0,0,0,0,widowmaker,0,0,0,0,0,0,0,0,0,0,0,46.53989602904767,0,0.47,defense
4285,0,0,139,0.03,10415,1,19,0,7,0,1,dVa,0,4,0,2,2,0,1,2,51,0,2,300.0,156,0.48,tank
4286,0,1,0,0.0,18299,13,30,0,6,0,1,orisa,0,8,2,1,4,0,1,16,117,0,0,720.0,246,0.52,tank
4287,0,3,0,0.0,22861,18,59,0,31,0,3,reinhardt,0,11,6,2,3,0,2,12,165,0,1,1680.0,440,0.0,tank
4288,0,0,40,0.05,7145,6,13,0,9,0,0,roadhog,0,3,1,2,0,0,0,5,18,0,1,360.0,60,0.45,tank
4289,0,2,0,0.0,31209,25,71,1,38,0,2,winston,0,13,3,5,6,4,1,21,183,0,4,2040.0,168,0.0,tank
4290,0,6,0,0.0,94254,41,171,0,72,0,5,zarya,0,33,6,21,6,5,6,72,530,0,4,3600.0,822,0.56,tank
4291,0,2,52,0.05,23698,38,90,10,34,0,3,lucio,0,17,2,1,14,3,1,38,390,0,7,2640.0,426,0.33,support
